n,t,i,p,u,v
6084,33.75000000000022,3,0.0002828075345125041,9.312988568956609e-06,9.409935859079657e-06
6085,33.80000000000022,1,-,-,-
6086,33.80000000000022,2,-,-,-
6087,33.80000000000022,3,0.0002924380476569848,1.21109390084363e-05,1.1468561802302388e-05
6088,33.80000000000022,1,-,-,-
6089,33.80000000000022,2,-,-,-
6090,33.80000000000022,3,0.0002837822058122731,1.0930594553518682e-05,1.6715644767875685e-05
6091,33.80000000000022,1,-,-,-
6092,33.80000000000022,2,-,-,-
6093,33.80000000000022,3,0.0002849170050978415,9.455909729734309e-06,9.484958506518465e-06
6094,33.850000000000215,1,-,-,-
6095,33.850000000000215,2,-,-,-
6096,33.850000000000215,3,0.0002906947744469043,1.0607567433655893e-05,1.0623568770218392e-05
6097,33.850000000000215,1,-,-,-
6098,33.850000000000215,2,-,-,-
6099,33.850000000000215,3,0.00028310201718505554,9.998476955007044e-06,9.44689522662843e-06
6100,33.850000000000215,1,-,-,-
6101,33.850000000000215,2,-,-,-
6102,33.850000000000215,3,0.0002900626254648965,1.0636627140532794e-05,1.0513356942539901e-05
6103,33.90000000000021,1,-,-,-
6104,33.90000000000021,2,-,-,-
6105,33.90000000000021,3,0.0002957091725074272,1.1120231003902652e-05,1.3072394985128092e-05
6106,33.90000000000021,1,-,-,-
6107,33.90000000000021,2,-,-,-
6108,33.90000000000021,3,0.0002890327483292874,1.1372899097317809e-05,1.3229201454427934e-05
6109,33.90000000000021,1,-,-,-
6110,33.90000000000021,2,-,-,-
6111,33.90000000000021,3,0.00028879075617992134,9.661042678543718e-06,9.61566447218748e-06
6112,33.95000000000021,1,-,-,-
6113,33.95000000000021,2,-,-,-
6114,33.95000000000021,3,0.000294600536483257,1.0749050488334662e-05,1.0668503162805251e-05
6115,33.95000000000021,1,-,-,-
6116,33.95000000000021,2,-,-,-
6117,33.95000000000021,3,0.000290003357544724,1.0744163194796656e-05,1.0792193304156903e-05
6118,33.95000000000021,1,-,-,-
6119,33.95000000000021,2,-,-,-
6120,33.95000000000021,3,0.0002907707086369018,9.76794384652216e-06,9.67657486632621e-06
6121,34.000000000000206,1,-,-,-
6122,34.000000000000206,2,-,-,-
6123,34.000000000000206,3,0.0002985993673982541,1.1200562668820048e-05,1.1428577624241715e-05
6124,34.000000000000206,1,-,-,-
6125,34.000000000000206,2,-,-,-
6126,34.000000000000206,3,0.0002887607183427697,9.761710568486306e-06,9.6352929697749e-06
6127,34.000000000000206,1,-,-,-
6128,34.000000000000206,2,-,-,-
6129,34.000000000000206,3,0.0002929882049920652,9.919669435556606e-06,1.0040577898125184e-05
6130,34.0500000000002,1,-,-,-
6131,34.0500000000002,2,-,-,-
6132,34.0500000000002,3,0.000298841511990713,1.1207438488301114e-05,1.1033004970448021e-05
6133,34.0500000000002,1,-,-,-
6134,34.0500000000002,2,-,-,-
6135,34.0500000000002,3,0.000292511671553122,1.047733099896823e-05,1.0724659272248804e-05
6136,34.0500000000002,1,-,-,-
6137,34.0500000000002,2,-,-,-
6138,34.0500000000002,3,0.00029496651415418973,9.951397877701076e-06,9.782206080869089e-06
6139,34.1000000000002,1,-,-,-
6140,34.1000000000002,2,-,-,-
6141,34.1000000000002,3,0.0003005284227311894,1.0881541636660483e-05,1.0771233073708393e-05
6142,34.1000000000002,1,-,-,-
6143,34.1000000000002,2,-,-,-
6144,34.1000000000002,3,0.00029360117009525,1.0158576792239793e-05,1.0303384877701383e-05
6145,34.1000000000002,1,-,-,-
6146,34.1000000000002,2,-,-,-
6147,34.1000000000002,3,0.0002965481156822959,9.984940772150403e-06,9.80150593919097e-06
6148,34.1500000000002,1,-,-,-
6149,34.1500000000002,2,-,-,-
6150,34.1500000000002,3,0.0003066597150598161,1.2053534437558258e-05,1.1740313805719817e-05
6151,34.1500000000002,1,-,-,-
6152,34.1500000000002,2,-,-,-
6153,34.1500000000002,3,0.00029357709073065714,9.809310871373937e-06,9.565596771816667e-06
6154,34.1500000000002,1,-,-,-
6155,34.1500000000002,2,-,-,-
6156,34.1500000000002,3,0.0003001858688554366,1.0324487864160453e-05,1.0379040074412269e-05
6157,34.200000000000195,1,-,-,-
6158,34.200000000000195,2,-,-,-
6159,34.200000000000195,3,0.0003046060806135344,1.1021220517686505e-05,1.09008000787504e-05
6160,34.200000000000195,1,-,-,-
6161,34.200000000000195,2,-,-,-
6162,34.200000000000195,3,0.00036051256017180055,2.0089231924299776e-05,3.0132372506089375e-05
6163,34.200000000000195,1,-,-,-
6164,34.200000000000195,2,-,-,-
6165,34.200000000000195,3,0.0003006218836771789,1.0115903799982089e-05,9.876272895945812e-06
6166,34.25000000000019,1,-,-,-
6167,34.25000000000019,2,-,-,-
6168,34.25000000000019,3,0.0003067480757847125,1.116528908106387e-05,1.103808137793235e-05
6169,34.25000000000019,1,-,-,-
6170,34.25000000000019,2,-,-,-
6171,34.25000000000019,3,0.0003005180171456667,1.2161559043154459e-05,1.0838627802764905e-05
6172,34.25000000000019,1,-,-,-
6173,34.25000000000019,2,-,-,-
6174,34.25000000000019,3,0.0003027106150148358,1.0218553129052868e-05,9.953545537046168e-06
6175,34.30000000000019,1,-,-,-
6176,34.30000000000019,2,-,-,-
6177,34.30000000000019,3,0.00031153373135992706,1.1825815330226642e-05,1.3068229427412482e-05
6178,34.30000000000019,1,-,-,-
6179,34.30000000000019,2,-,-,-
6180,34.30000000000019,3,0.000301303541059435,1.0502372878871416e-05,1.0713498835825823e-05
6181,34.30000000000019,1,-,-,-
6182,34.30000000000019,2,-,-,-
6183,34.30000000000019,3,0.0003046909610202768,1.0354552103703561e-05,1.0052667633741609e-05
6184,34.350000000000186,1,-,-,-
6185,34.350000000000186,2,-,-,-
6186,34.350000000000186,3,0.0003126421271077608,1.2571001467523897e-05,1.2539070108636991e-05
6187,34.350000000000186,1,-,-,-
6188,34.350000000000186,2,-,-,-
6189,34.350000000000186,3,0.00030212383905743877,1.0605271504491198e-05,1.0940719289109078e-05
6190,34.350000000000186,1,-,-,-
6191,34.350000000000186,2,-,-,-
6192,34.350000000000186,3,0.00030816477098871665,1.096092485559159e-05,1.0791532578339384e-05
6193,34.40000000000018,1,-,-,-
6194,34.40000000000018,2,-,-,-
6195,34.40000000000018,3,0.0003129837592542419,1.1801036799183613e-05,1.1599000122049574e-05
6196,34.40000000000018,1,-,-,-
6197,34.40000000000018,2,-,-,-
6198,34.40000000000018,3,0.000303771130584669,1.0604274958090505e-05,1.0622595499448702e-05
6199,34.40000000000018,1,-,-,-
6200,34.40000000000018,2,-,-,-
6201,34.40000000000018,3,0.0003169623087030146,1.3857281604389582e-05,1.5438297041657388e-05
6202,34.45000000000018,1,-,-,-
6203,34.45000000000018,2,-,-,-
6204,34.45000000000018,3,0.0003149641031038249,1.2009990199186299e-05,1.1736859441034903e-05
6205,34.45000000000018,1,-,-,-
6206,34.45000000000018,2,-,-,-
6207,34.45000000000018,3,0.00031664266049851586,1.267894964170005e-05,1.6194572308569504e-05
6208,34.45000000000018,1,-,-,-
6209,34.45000000000018,2,-,-,-
6210,34.45000000000018,3,0.0003106099576000376,1.080007812539457e-05,1.039755761902457e-05
6211,34.50000000000018,1,-,-,-
6212,34.50000000000018,2,-,-,-
6213,34.50000000000018,3,0.00031729042776063634,1.2262548712289119e-05,1.1866006886424271e-05
6214,34.50000000000018,1,-,-,-
6215,34.50000000000018,2,-,-,-
6216,34.50000000000018,3,0.0003103117247556363,1.6677409015843987e-05,1.1041213100465742e-05
6217,34.50000000000018,1,-,-,-
6218,34.50000000000018,2,-,-,-
6219,34.50000000000018,3,0.0006157260690021298,2.9772991957386666e-05,3.806248846654805e-05
6220,34.550000000000175,1,-,-,-
6221,34.550000000000175,2,-,-,-
6222,34.550000000000175,3,0.0003222948913018211,1.299496976484515e-05,1.3629330583356167e-05
6223,34.550000000000175,1,-,-,-
6224,34.550000000000175,2,-,-,-
6225,34.550000000000175,3,0.00031111531927974814,1.1247430119795111e-05,1.2267770481968238e-05
6226,34.550000000000175,1,-,-,-
6227,34.550000000000175,2,-,-,-
6228,34.550000000000175,3,0.00031603985330157973,1.1390558735442678e-05,1.084110567518446e-05
6229,34.60000000000017,1,-,-,-
6230,34.60000000000017,2,-,-,-
6231,34.60000000000017,3,0.00032206435138432105,1.2362879983440037e-05,1.184856881077756e-05
6232,34.60000000000017,1,-,-,-
6233,34.60000000000017,2,-,-,-
6234,34.60000000000017,3,0.00034345421143936063,1.9286564700703124e-05,2.7965413423588814e-05
6235,34.60000000000017,1,-,-,-
6236,34.60000000000017,2,-,-,-
6237,34.60000000000017,3,0.00031767021763184363,1.1129809104097155e-05,1.0561842284380132e-05
6238,34.65000000000017,1,-,-,-
6239,34.65000000000017,2,-,-,-
6240,34.65000000000017,3,0.0003242435875802309,1.2384237834131675e-05,1.1812166447576208e-05
6241,34.65000000000017,1,-,-,-
6242,34.65000000000017,2,-,-,-
6243,34.65000000000017,3,0.00033062954177715583,1.3131602350314613e-05,1.8279061837443487e-05
6244,34.65000000000017,1,-,-,-
6245,34.65000000000017,2,-,-,-
6246,34.65000000000017,3,0.00031965940785555366,1.1189933449335195e-05,1.0572911861548278e-05
6247,34.700000000000166,1,-,-,-
6248,34.700000000000166,2,-,-,-
6249,34.700000000000166,3,0.00032658448754544454,1.258970735538295e-05,1.2236676125724899e-05
6250,34.700000000000166,1,-,-,-
6251,34.700000000000166,2,-,-,-
6252,34.700000000000166,3,0.0003881191100257362,2.9411482603734976e-05,7.522303839417237e-05
6253,34.700000000000166,1,-,-,-
6254,34.700000000000166,2,-,-,-
6255,34.700000000000166,3,0.00032189294246838453,1.1269569150261654e-05,1.063984004960676e-05
6256,34.75000000000016,1,-,-,-
6257,34.75000000000016,2,-,-,-
6258,34.75000000000016,3,0.0003285558445734024,1.2432582469326437e-05,1.1774579629019213e-05
6259,34.75000000000016,1,-,-,-
6260,34.75000000000016,2,-,-,-
6261,34.75000000000016,3,0.0003215831886628141,1.2809346437677989e-05,1.0925839687413838e-05
6262,34.75000000000016,1,-,-,-
6263,34.75000000000016,2,-,-,-
6264,34.75000000000016,3,0.0003246849767764937,1.141135741207434e-05,1.0772677107980138e-05
6265,34.80000000000016,1,-,-,-
6266,34.80000000000016,2,-,-,-
6267,34.80000000000016,3,0.00033332540176075735,1.3492211196447047e-05,1.3387534326326373e-05
6268,34.80000000000016,1,-,-,-
6269,34.80000000000016,2,-,-,-
6270,34.80000000000016,3,0.0003211440583925748,1.1291818522088727e-05,1.0402942895843055e-05
6271,34.80000000000016,1,-,-,-
6272,34.80000000000016,2,-,-,-
6273,34.80000000000016,3,0.00032626900281126003,1.1456150339213836e-05,1.0778752598671301e-05
6274,34.85000000000016,1,-,-,-
6275,34.85000000000016,2,-,-,-
6276,34.85000000000016,3,0.00033377441729565816,1.2939501803040856e-05,1.2633306715366452e-05
6277,34.85000000000016,1,-,-,-
6278,34.85000000000016,2,-,-,-
6279,34.85000000000016,3,0.00032343914207437,1.1466201242496715e-05,1.0687493972923658e-05
6280,34.85000000000016,1,-,-,-
6281,34.85000000000016,2,-,-,-
6282,34.85000000000016,3,0.00032884865594141324,1.167277046269896e-05,1.0886585302967223e-05
6283,34.900000000000155,1,-,-,-
6284,34.900000000000155,2,-,-,-
6285,34.900000000000155,3,0.0003351474132851599,1.802458482151627e-05,1.1951475964811737e-05
6286,34.900000000000155,1,-,-,-
6287,34.900000000000155,2,-,-,-
6288,34.900000000000155,3,0.0003436243642340837,1.4781445016182592e-05,2.1009810148253403e-05
6289,34.900000000000155,1,-,-,-
6290,34.900000000000155,2,-,-,-
6291,34.900000000000155,3,0.00033051653210750567,1.1735963608019533e-05,1.0783717083440189e-05
6292,34.95000000000015,1,-,-,-
6293,34.95000000000015,2,-,-,-
6294,34.95000000000015,3,0.0003383411557130059,1.3195315208485628e-05,1.2271698832714781e-05
6295,34.95000000000015,1,-,-,-
6296,34.95000000000015,2,-,-,-
6297,34.95000000000015,3,0.00033053476763949966,1.4672885164323616e-05,1.5187247122795826e-05
6298,34.95000000000015,1,-,-,-
6299,34.95000000000015,2,-,-,-
6300,34.95000000000015,3,0.0003334235618350139,1.2059144309127406e-05,1.100300360346205e-05
6301,35.00000000000015,1,-,-,-
6302,35.00000000000015,2,-,-,-
6303,35.00000000000015,3,0.00034207214559246583,1.3567508919560567e-05,1.272573915945085e-05
6304,35.00000000000015,1,-,-,-
6305,35.00000000000015,2,-,-,-
6306,35.00000000000015,3,0.0003371588981649198,2.0630747134252544e-05,1.9465325287570897e-05
6307,35.00000000000015,1,-,-,-
6308,35.00000000000015,2,-,-,-
6309,35.00000000000015,3,0.0003356830786474858,1.2065971341997227e-05,1.0911301078495022e-05
6310,35.050000000000146,1,-,-,-
6311,35.050000000000146,2,-,-,-
6312,35.050000000000146,3,0.00034271193214037015,1.3527458810392486e-05,1.2295841788014016e-05
6313,35.050000000000146,1,-,-,-
6314,35.050000000000146,2,-,-,-
6315,35.050000000000146,3,0.00034232750968532413,1.4781094418428152e-05,1.3487092422420658e-05
6316,35.050000000000146,1,-,-,-
6317,35.050000000000146,2,-,-,-
6318,35.050000000000146,3,0.0003380633917880178,1.2194973824942601e-05,1.099251083897067e-05
6319,35.10000000000014,1,-,-,-
6320,35.10000000000014,2,-,-,-
6321,35.10000000000014,3,0.0003455554984349148,1.3846891542550332e-05,1.2500026237146482e-05
6322,35.10000000000014,1,-,-,-
6323,35.10000000000014,2,-,-,-
6324,35.10000000000014,3,0.0003398955380530318,1.3424276686982249e-05,1.3522748920122651e-05
6325,35.10000000000014,1,-,-,-
6326,35.10000000000014,2,-,-,-
6327,35.10000000000014,3,0.0003435656053808965,1.288721609180626e-05,1.240313773723745e-05
6328,35.15000000000014,1,-,-,-
6329,35.15000000000014,2,-,-,-
6330,35.15000000000014,3,0.00034763374815715154,1.3972913155009215e-05,1.2579395498247451e-05
6331,35.15000000000014,1,-,-,-
6332,35.15000000000014,2,-,-,-
6333,35.15000000000014,3,0.00036418338399029287,1.7665921741068764e-05,2.5299179058193375e-05
6334,35.15000000000014,1,-,-,-
6335,35.15000000000014,2,-,-,-
6336,35.15000000000014,3,0.00034256505638777105,1.2514068695140899e-05,1.1150964068007227e-05
6337,35.20000000000014,1,-,-,-
6338,35.20000000000014,2,-,-,-
6339,35.20000000000014,3,0.000350168733620311,1.42341669489474e-05,1.2835437225057088e-05
6340,35.20000000000014,1,-,-,-
6341,35.20000000000014,2,-,-,-
6342,35.20000000000014,3,0.0003420217198255637,1.709438887249927e-05,1.2178011298104675e-05
6343,35.20000000000014,1,-,-,-
6344,35.20000000000014,2,-,-,-
6345,35.20000000000014,3,0.00035168714967694114,1.913638171335224e-05,1.7002616474208623e-05
6346,35.250000000000135,1,-,-,-
6347,35.250000000000135,2,-,-,-
6348,35.250000000000135,3,0.00035269102380137816,1.4415806151131549e-05,1.3008650014868624e-05
6349,35.250000000000135,1,-,-,-
6350,35.250000000000135,2,-,-,-
6351,35.250000000000135,3,0.0003584536078617559,1.9159019899205633e-05,1.3005353712733479e-05
6352,35.250000000000135,1,-,-,-
6353,35.250000000000135,2,-,-,-
6354,35.250000000000135,3,0.0003474751001068413,1.721080423068115e-05,1.1467888206662544e-05
6355,35.30000000000013,1,-,-,-
6356,35.30000000000013,2,-,-,-
6357,35.30000000000013,3,0.0003551282221019015,1.8034344348742704e-05,1.3176598839578393e-05
6358,35.30000000000013,1,-,-,-
6359,35.30000000000013,2,-,-,-
6360,35.30000000000013,3,0.0003513906753913294,1.933796584092516e-05,1.558342256733551e-05
6361,35.30000000000013,1,-,-,-
6362,35.30000000000013,2,-,-,-
6363,35.30000000000013,3,0.0003498979080036268,1.2993635552953638e-05,1.1666278369789426e-05
6364,35.35000000000013,1,-,-,-
6365,35.35000000000013,2,-,-,-
6366,35.35000000000013,3,0.0003589179140928821,1.4949333204300411e-05,1.3674971041618375e-05
6367,35.35000000000013,1,-,-,-
6368,35.35000000000013,2,-,-,-
6369,35.35000000000013,3,0.00034793301041420555,1.691349577283506e-05,1.2302862986059214e-05
6370,35.35000000000013,1,-,-,-
6371,35.35000000000013,2,-,-,-
6372,35.35000000000013,3,0.00035229955118505467,1.3122872933763152e-05,1.1811768009673655e-05
6373,35.40000000000013,1,-,-,-
6374,35.40000000000013,2,-,-,-
6375,35.40000000000013,3,0.00036750369362445224,1.653869115985563e-05,2.3678546705534755e-05
6376,35.40000000000013,1,-,-,-
6377,35.40000000000013,2,-,-,-
6378,35.40000000000013,3,0.0003487379657875623,1.281464032446442e-05,1.136312949488128e-05
6379,35.40000000000013,1,-,-,-
6380,35.40000000000013,2,-,-,-
6381,35.40000000000013,3,0.0003560351664429934,2.5840567826427947e-05,1.3008028383920202e-05
6382,35.450000000000124,1,-,-,-
6383,35.450000000000124,2,-,-,-
6384,35.450000000000124,3,0.00036226070675175845,1.4628522459286307e-05,1.3188432301878117e-05
6385,35.450000000000124,1,-,-,-
6386,35.450000000000124,2,-,-,-
6387,35.450000000000124,3,0.0003516603887300904,1.3410022073550053e-05,1.2436219680626772e-05
6388,35.450000000000124,1,-,-,-
6389,35.450000000000124,2,-,-,-
6390,35.450000000000124,3,0.0003614676230336884,1.4824781706641712e-05,1.3578476783144327e-05
6391,35.50000000000012,1,-,-,-
6392,35.50000000000012,2,-,-,-
6393,35.50000000000012,3,0.00036452629100849193,1.4651470034737317e-05,1.3053904887471706e-05
6394,35.50000000000012,1,-,-,-
6395,35.50000000000012,2,-,-,-
6396,35.50000000000012,3,0.00040837722677689286,1.8997457288930316e-05,2.824953596388306e-05
6397,35.50000000000012,1,-,-,-
6398,35.50000000000012,2,-,-,-
6399,35.50000000000012,3,0.0003589201102404103,1.3262062563556479e-05,1.1677435595761928e-05
6400,35.55000000000012,1,-,-,-
6401,35.55000000000012,2,-,-,-
6402,35.55000000000012,3,0.00036655536621645583,1.4739183009867949e-05,1.2978497285688961e-05
6403,35.55000000000012,1,-,-,-
6404,35.55000000000012,2,-,-,-
6405,35.55000000000012,3,0.00036059273827358535,1.7647524840420855e-05,1.4719207473665073e-05
6406,35.55000000000012,1,-,-,-
6407,35.55000000000012,2,-,-,-
6408,35.55000000000012,3,0.0003613531332632462,1.8723124181232165e-05,1.1651170986960116e-05
6409,35.600000000000115,1,-,-,-
6410,35.600000000000115,2,-,-,-
6411,35.600000000000115,3,0.00036913875856121544,1.5253256762528199e-05,1.3417270709270959e-05
6412,35.600000000000115,1,-,-,-
6413,35.600000000000115,2,-,-,-
6414,35.600000000000115,3,0.0003577889198007033,6.252527602776498e-05,1.1413325588019711e-05
6415,35.600000000000115,1,-,-,-
6416,35.600000000000115,2,-,-,-
6417,35.600000000000115,3,0.0003635045717508105,1.3656401946153855e-05,1.1767634178528814e-05
6418,35.65000000000011,1,-,-,-
6419,35.65000000000011,2,-,-,-
6420,35.65000000000011,3,0.0003708986704083389,1.947763915171639e-05,1.3441159146126164e-05
6421,35.65000000000011,1,-,-,-
6422,35.65000000000011,2,-,-,-
6423,35.65000000000011,3,0.00042239072388115166,3.409377628016629e-05,1.6611406359688765e-05
6424,35.65000000000011,1,-,-,-
6425,35.65000000000011,2,-,-,-
6426,35.65000000000011,3,0.0003653082602341015,1.3931814967879498e-05,1.1913015913496809e-05
6427,35.70000000000011,1,-,-,-
6428,35.70000000000011,2,-,-,-
6429,35.70000000000011,3,0.00037278938566542055,1.874601630418125e-05,1.349830197660399e-05
6430,35.70000000000011,1,-,-,-
6431,35.70000000000011,2,-,-,-
6432,35.70000000000011,3,0.00036950854900970716,1.6526010585622013e-05,1.875711821938376e-05
6433,35.70000000000011,1,-,-,-
6434,35.70000000000011,2,-,-,-
6435,35.70000000000011,3,0.00037267833400280137,1.4841833447748093e-05,1.550832631847415e-05
6436,35.75000000000011,1,-,-,-
6437,35.75000000000011,2,-,-,-
6438,35.75000000000011,3,0.0003757966505449507,4.9374571395078705e-05,1.3807972210950683e-05
6439,35.75000000000011,1,-,-,-
6440,35.75000000000011,2,-,-,-
6441,35.75000000000011,3,0.00036630114736825706,2.2611367887401526e-05,1.2077901721198159e-05
6442,35.75000000000011,1,-,-,-
6443,35.75000000000011,2,-,-,-
6444,35.75000000000011,3,0.0003701870371220791,2.7339458597129686e-05,1.2151509213284107e-05
6445,35.800000000000104,1,-,-,-
6446,35.800000000000104,2,-,-,-
6447,35.800000000000104,3,0.0003777801171484335,1.5695462305761664e-05,1.3940945430704452e-05
6448,35.800000000000104,1,-,-,-
6449,35.800000000000104,2,-,-,-
6450,35.800000000000104,3,0.00036830565980841383,2.434437031439392e-05,1.365045523341471e-05
6451,35.800000000000104,1,-,-,-
6452,35.800000000000104,2,-,-,-
